songinfo,lyrics,year
ANNETTE - TALL PAUL LYRICS,"Annette Miscellaneous Tall Paul Tall Paul Annette with the Afterbeats Written by Bob Roberts, Richard Sherman, and Robert Sherman  Peaked at # 7 in 1959  Chalk on the sidewalk Writin on the wall Everybody knows it I love Paul  Tall Paul, tall Paul Tall Paul, hes-a my all  Chalk on the sidewalk (chalk on the sidewalk) nitials on a tree (nitials on a tree) Evrybody knows it (evrybody knows it) Paul loves me  (Tall Paul)  With the king-size arms (Tall Paul)  With the king-size charms (Tall Paul)  With the king-size kiss (Hes my all) Hes my all!!  (Tall Paul is my love, tall Paul is my dream) (Hes the captain of the high school football team)  Hes my mountain Hes my tree We go steady Paul and me  Tall Paul (with the great big smile) Tall Paul (with the great big eyes) Tall Paul, (with the great big kiss) Hes my all  Tall Paul, tall Paul Tall Paul, hes my all",1959
AL HIBBLER / ROY HAMILTON - UNCHAINED MELODY LYRICS,"Oh, my love, my darling, Ive hungered for your touch a long, lonely time, Time goes by so slowly and time can do so much. Are you still mine? I need your love, I need your love, God speed your love to me.  Lonely rivers flow to the sea, to the sea To the open arms of the sea Lonely rivers sigh, Wait for me, wait for me Ill be coming home, wait for me!  Are you still mine? I need your love, I need your love, God speed your love to me",1955
PERRY COMO - MORE LYRICS,"Youre more than life to me, More than eternity . . . And the more I know of you, All the more I love you . . .  I need you more each day, Much more than words can say. . . More than forevermore, Ill be yours. . .  The silver moon will fade too soon, And bring the dawn when youll be gone . . . Before you go, please let me know, That what you feel is really real . . .  So do not grieve that I must leave, Because I live only for, Your love an mine, More and more!  (repeat first two verses)  More than forevermore, Ill be yours!",1956
CHARLES BROWN - HARD TIMES LYRICS,"Before she passed away Said Son when Im gone Dont forget to pray Cause therell be hard times Hard times oh yeah, yeah Who knows better than I? Well I soon found out Just what she meant When I had to pawn my clothes Just to pay my rent Talkin about hard times Hard time oh yeah, yeah Who knows better than I? I had a woman Who was always around But when I lost my money She put me down Talkin about hard times You know that hard times Lord who knows better than I? Yeah Lord yeah, one of these days Therell be no more sorrow When I pass away And no more hard times I said No more hard times Yeah Lord who knows Yeah Lord better than I Before she passed away Said Son when Im gone",1952
WYNONIE HARRIS - THE DEACON DON'T LIKE IT LYRICS,"I like it, uhh huh, uhh huh Thats the way, uhh huh, uhh huh I like it, uhh huh, uhh huh Thats the way, uhh huh, uhh huh I like it, uhh huh, uhh huh Thats the way, uhh huh, uhh huh I like it, uhh huh, uhh huh When you take me by the hand Tell me Im your loving man When you give me all your love And do it babe the very best you can Oh, thats the way, uhh huh, uhh huh I like it, uhh huh, uhh huh Thats the way, uhh huh, uhh huh I like it, uhh huh, uhh huh Thats the way, uhh huh, uhh huh I like it, uhh huh, uhh huh Thats the way, uhh huh, uhh huh I like it, uhh huh, uhh huh When I get to be in your arms When were all, all alone When you whisper sweet in my ear When you turn, turn me on Oh, thats the way, uhh huh, uhh huh I like it, uhh huh, uhh huh Thats the way, uhh huh, uhh huh I like it, uhh huh, uhh huh Thats the way, uhh huh, uhh huh I like it, uhh huh, uhh huh Thats the way, uhh huh, uhh huh I like it, uhh huh, uhh huh Thats, oh thats uhh huh Thats the way uhh huh Thats the way uhh huh Thats the way uhh huh Thats the way uhh huh Thats the way uhh huh Thats the way uhh huh Oh, thats the way, uhh huh, uhh huh I like it, uhh huh, uhh huh Thats the way, uhh huh, uhh huh I like it, uhh huh, uhh huh Thats the way, uh huh uh huh I like it, uh huh, uh huh Thats the way, uh huh uh huh I like it, uh huh, uh huh Thats the way uhh huh Thats the way uhh huh Thats the way uhh huh Thats the way uhh huh One two, one two three I like it, uhh huh, uhh huh Thats the way, uhh huh, uhh huh",1953
JOHNNY CASH AND THE TENNESSEE TWO - FOLSOM PRISON BLUES LYRICS,"I hear the train a comin its rollin round the bend And I aint seen the sunshine since I dont know when Im stuck in Folsom Prison, and time keeps draggin on But that train keeps a movin on down to-San-An-Tone  When I was just a baby my mame told me, Son Always be a good boy, dont ever play with guns But I shot a man in Reno, just to watch him die When I heat the whistle blowin I hang my head and cry  Well, if they freed me fom this prison If that railroad train was mine I bet Id move it all a little farther down the line Far from Fulsom Prison, thats where I want to stay And Id let that lonsome whistle, blow my blues away I dont like it But I guess things happen that way You ask me if Ill get along I guess I will, some way I dont like it But I guess things happen that way God gave me that girl to lean on Then He put me on my own Heaven help me be a man Have the strength to stand aloneI dont like it But I guess things happen that way You asked me if Ill find another I dont know I cant say I dont like it But I guess things happen that way",1955
JERRY VALE - YOU DON'T KNOW ME LYRICS,"You give your hand to me And then you say hello I can hardly speak My heart is beating so And anyone can tell You think you know me well But you dont know me  Oh you dont know the one That thinks of you at night Who longs to kiss your lips And yearns to squeeze you tight No Im just a friend Thats all Ive ever been You just dont know me  I never knew the art of making love Though my heart aches with love for you Afraid and shy, I let my chance go by The chance that you might love me too  You give your hand to me And then you say goodbye I watch you walk away Beside the lucky guy Youll never, never know The one who loves you so You just dont know me  I never knew the art of making love Though my heart aches with love for you Afraid and shy, I let my chance go by The chance that you might love me too  You give your hand to me And then you say goodbye I watch you walk away Beside the lucky guy Wholl never, never know The one who loves you so You just dont know me  Youll never, ever know Mmmm, cause you just dont know me",1956
JOE TURNER - FLIP FLOP AND FLY LYRICS,"Now, when I get the blues, I get me a rockin chair When I get the blues, I get me a rockin chair Well, if the blues overtake me gonna rock right away from here  Now, when I get lonesome, I jump on the telephone When I get lonesome, I jump on the telephone I call my baby, tell her Im on my way back home  Now, flip, flop and fly, I dont care if I die Now, flip, flop and fly, I dont care if I die Dont ever leave me, dont ever say, goodbye  Give me one more kiss, hold it a long long time Give me one more kiss, hold it a long long time Now, love me baby, till the feelin hits my head like wine  Here comes my baby, flashin her new gold tooth Here comes my baby, flashin her new gold tooth Well, shes so small, she can mambo in a pay phone booth  Now, flip, flop and fly, I dont care if I die Now, flip, flop and fly, I dont care if I die Now, dont ever leave me, dont ever say, goodbye  Im like a Mississippi bullfrog, sittin on a hollow stump Im like a Mississippi bullfrog, sittin on a hollow stump I got so many women, I dont know which way to jump  Now, flip, flop and fly, I dont care if I die Now, flip, flop and fly, I dont care if I die Now, dont ever leave me, dont ever say goodbye, oh my",1955
THE DRIFTERS - LUCILLE LYRICS,"Lucille, you wont do your daddys will Lucille, you wont do your daddys will You ran off and married, but I love you still  Lucille, please come back where you belong Lucille, please come back where you belong Ive beggin to ya, baby, please dont leave me alone  I woke up this mornin, Lucille was not in sight I asked my friends about her but all their lips was tight Lucille, please come back where you belong Ive been good to you baby, please dont leave me alone  Lucille, baby, satisfy my heart Lucille, baby, satisfy my heart I played love with you baby, and gave you such a wonderful start",1954
JOE TURNER - SWEET SIXTEEN LYRICS,"When I first met you, baby You were just sweet sixteen You just left your home, baby Sweetest thing Ive ever seen  But you would not do, you would not do Anything I asked you to Now you run away home, baby Now you gonna run away from me too  Well, my brother is in Korea And my sister down in New Orleans Well, my mothers up in heaven Lord, whats gonna happen to me  Yes, I love you, Ive always loved you Ever since I called your name But seems like everything I do Oh, has been in vain  Sweet sixteen, sweet sixteen Sweet sixteen, sweet sixteen Well, the sweetest thing that Ive ever seen Sweet sixteen",1952
KITTY WELLS - IT WASN'T GOD WHO MADE HONKY TONK ANGELS LYRICS,"As I sit here tonight, the jukebox playin The tune about the wild side of life As I listen to the words you are sayin It brings memories when I was a trustin wife  It wasnt God who made honky tonk angels As you said in the words of your song Too many times married men think theyre still single That has caused many a good girl to go wrong  Its a shame that all the blame is on us women Its not true that only you men feel the same From the start most every heart thats ever broken Was because there always was a man to blame  It wasnt God who made honky tonk angels As you said in the words of your song Too many times married men think theyre still single That has caused many a good girl to go wrong",1952
